0:30:51.391	0:30:54.019	больше 100 миллионов лет назад.	шә-миллион шықәса рышьҭахьҟа инеиҳаны.	f
0:30:54.102	0:30:56.772	Это уголь. Это газ.	Ари арацәа ауп. Ари агаз ауп	f
0:30:56.855	0:30:59.524	И, прежде всего, нефть.	Раҧхьаӡа иргыланы анефт	f
0:31:29.096	0:31:34.309	И эта сохранённая энергия солнца освободила людей от их тяжкого труда на земле.	Ари еиқәырхоу амра амчхара ауаа аџьабаа цәгьаҟынтә рхы иақәиҭнатәит адгьыл аҿы	f
0:31:38.063	0:31:43.860	Открытие нефти ознаменовало начало новой эры в истории человечества - мы вырвались из тисков времени.	ись из тисков времени. Анефт аартра ауаатәыҩса рҭоурых аҿы аера ҿыц ахы акит - ҳара аамҭа шьаҳага ҳампыҵҵит. 	f
0:31:43.944	0:31:48.156	Благодаря нефти некоторые из нас получили беспрецедентный комфорт.	Анефть абзоурала шьоукы иҳауит ипрецедентдоу акомфорт	f
0:31:48.240	0:31:50.909	И за 50 лет, срок одной жизни,	50 шықәса рыла ҧсҭазаарак аҿҳәара	f
0:31:50.992	0:31:53.286	Земля изменилась больше,	Адгьыл еиҳа аҽеиҭанакит,	f
0:31:53.370	0:31:57.040	чем за все предыдущие поколения людей.	иаԥхьанеиуаз ауаа рабиҧарақәа зегьы раасҭа	f
0:31:59.709	0:32:01.628	Быстрее и быстрее.	Абӷьааҳәа	f
0:32:01.711	0:32:06.049	В последние 60 лет население Земли почти утроилось.	Аҵыхәтәантәи 60 шықәса рыҩнуҵҟа Адгьыл ауааҧсыра рхыҧхьаӡара хынтәҟа еиҳахеит	f
0:32:06.133	0:32:10.053	И более 2х миллиардов человек переселилось в города.	ҩ-миллиардк ауааԥсыра инареиҳаны ақалақь ахь нхара ииасит.	f
0:32:14.683	0:32:17.185	Быстрей и быстрей.	Еиҳа ирласны, иццакӡаны.	f
0:32:17.269	0:32:21.523	Шенжень, в Китае, с сотнями небоскрёбов и миллионами жителей,	Шенжен, Китаи, шәкыла аҩнеихагыла дуқәеи миллионҩыла анхацәеи	f
0:32:21.606	0:32:26.278	всего каких-то 40 лет назад был маленькой рыбацкой деревушкой.	ҩынҩажәа шықәса закәыхи, аԥсыӡкырҭа қыҭа паҿ хәыҷык	f
0:32:30.532	0:32:32.451	Быстрей и быстрей.	Ирласны, ирласны, зынӡа иццакны 	f
0:32:32.534	0:32:35.954	В Шанхае 3000 башен и небоскрёбов...	Шанхаи ыҟоуп 3000 бааши аҩнеихагыла дуқәеи	f
0:32:36.037	0:32:38.748	были построены за 20 лет.	Ҩажәа шықәса рыла идыргылеит	f
0:32:38.832	0:32:40.876	Сотни других строятся.	Егьырҭ шәкыла аргылара иаҿуп	f
0:32:47.632	0:32:53.513	Сегодня больше половины из 7 миллиардов населения Земли живут в городах.	Иахьа быжь-миллиардҩык ауааԥсыра рҟынтәи реиҳараҩык ақалақьқәа рҿы инхоит.	f
0:33:04.065	0:33:07.569	Нью-Йорк. Первый мегаполис в мире.	Ниу-Иорк, адунеи аҿы раԥхьатәи ақалақь дуӡӡа (амегақалақь)	f
0:33:07.652	0:33:10.488	Символ эксплуатации энергетических ресурсов Земли,	Адгьыл амчхаралшарақәа рхархәара асимвол	f
0:33:10.572	0:33:13.700	добытых человеческим гением.	аҟыбаҩ бзиа змоу ауаҩы ииԥшааз 	f
0:33:13.783	0:33:16.328	Сила миллионов иммигрантов,	Миллионҩыла аиммигрантцәа рымч 	f
0:33:16.411	0:33:18.330	энергия угля,	Арацәа амчхара	f
0:33:18.413	0:33:21.541	беспредельная власть нефти.	анефт амчра ҳәаада	f
0:33:21.625	0:33:24.377	Электричество подтолкнуло к изобретению лифтов,	Афымца алифт ҟанаҵеит, 	f
0:33:24.461	0:33:28.256	что, в свою очередь, сделало возможным строительство небоскрёбов.	уи, аихагыла дуқәа рыргылара алнаршо инангеит ианаамҭаз	f
0:33:28.340	0:33:32.969	Нью-Йорк стоит на 16 месте среди крупнейших экономик мира.	Ниу-иорк иааннакылоит 16-тәи аҭыҧ адунеи иреиҳаӡоу аекономик дуқәа рыбжьара	f
0:33:36.348	0:33:41.061	Америка была первой, кто открыл, оседлал и запряг...	Америка ауп раԥхьаӡа иаазыртыз, 	f
0:33:41.144	0:33:44.981	феноменальную мощь "чёрного золота".	"""Ахьы еиқәаҵәа"" афеноменалтә мчы"	f
0:33:45.065	0:33:47.442	С её помощью...	Уи ацхыраарала	f
0:33:47.526	0:33:52.364	страна фермеров стала страной сельскохозяйственных промышленников.	арахәааӡацәа ртәыла ақыҭанхамҩа ааглыхцәа иртәылахеит.	f
0:33:53.406	0:33:55.575	В полях машины заменили людей.	Амхақәа рҿы ауаа амашьынақәа рыла ирыҧсахит	f
0:33:55.659	0:33:58.495	Литр нефти даёт столько же энергии,	Литрак анефт иҳанаҭоит усҟак амчра	f
0:33:58.578	0:34:02.207	как и 100 пар рабочих рук за 24 часа.	шә-напык аусуцәа ҩажәи ԥшьба сааҭ рылеиԥш	f
0:34:02.290	0:34:07.671	Во всём мире лишь 3 процента фермеров пользуются трактором.	Адунеи ахьынӡанаӡааӡо х-процентк заҵәык арахәааӡаҩцәа роуп атрактор зхы иазырхәо.	f
0:34:07.754	0:34:12.467	Однако, их продукция преобладает на планете.	Аха урҭ раалыҵ апланетаҿы аҧыжәара амоуп	f
0:34:12.551	0:34:16.596	В США осталось только 3 миллиона фермеров.	Америкаҿы иаанхеит зынӡа х-миллионҩык арахәааӡаҩцәа	f
0:34:16.680	0:34:21.142	Они производят достаточно зерна, чтобы накормить 2 миллиарда человек.	Урҭ иаадрыхуеит ачарыц, ҩ-миллиардк ауаа акрырҿаҵаразы ирызхартә еиԥш	f
0:34:26.815	0:34:29.359	Но большая часть этого зерна не используется в пищу.	Аха ари арыц аиҳарак афаразы рхы иадырхәаӡом.	f
0:34:29.442	0:34:33.154	Здесь, и в других индустриальных странах,	Араҟа, мамзаргьы егьырҭ аиндустриалтә ҳәынҭқаррақәа рҿгьы	f
0:34:33.238	0:34:37.534	это зерно превращается в корм для скота или в биотопливо.	Ари арыц арахә рзы хәыс, мамзаргьы биотопливны иҟалоит	f
0:34:45.250	0:34:47.294	Использование ископаемого топлива...	Адгьыл иҵырхуа абылтәы ахархәара	f
0:34:47.377	0:34:51.798	развеяло призрак засухи, преследовавший посевы.	аарҩара анаур аԥсаҟьеит, алаҵарақәа ирышьҭашәарацоз	f
0:34:51.881	0:34:55.051	Ни один источник воды не избежал использования в сельском хозяйстве,	Иарбанзаалак ӡхыҵхырҭак ахархәара изацәымцеит ақыҭанхамҩаҿы,	f
0:34:55.135	0:34:59.389	на которое расходуется 70% всей воды, потребляемой людьми.	70% аӡы зегьы зыхҭну, ауаа рхы иадырхәо	f
0:35:03.143	0:35:06.438	В природе всё взаимосвязано.	Аԥсабараҿы зегьы еимадоуп	f
0:35:06.521	0:35:09.816	Развитие сельскохозяйственных земель и монокультурного земледелия...	ақытанхамҩа дгьылқәа рыҿиареи амонокультуратә дгьылқәаарыхреи…	f
0:35:09.899	0:35:12.861	привело к возникновению паразитов.	Ицәырҵыз апаразитқәа рцәырҵраан	f
0:35:12.944	0:35:17.157	Пестициды, другой дар нефтехимической революции,	Апестицидқәа, анефтехимиатә револиуциа егьи аҳамҭа	f
0:35:17.240	0:35:19.451	уничтожают их.	Дара ндырҵәоит	f
0:35:19.534	0:35:24.205	Неурожаи и голод остались в далеком прошлом.	Аҽаҩрадареи амлакреи ииасит 	f
0:35:24.289	0:35:26.207	Наибольшей головной болью сегодня...	Иахьа зегьы раасҭа ихыхьу	f
0:35:26.291	0:35:30.420	стала забота, что делать с излишками современного земледелия.	гәыҵхас иҟалеит, ҳаамҭазтәи адгьылқәаарыхра иамцхәу иазутәу.	f
0:35:41.890	0:35:45.226	Но токсичные пестициды попали в воздух,	Аха ишҳамырку апестицидқәа аҳауа иалалеит,	f
0:35:45.310	0:35:48.813	просочились в почву, растения, животных, стекли в реки и океаны.	адгьыл, аҵиаа, аԥстәқәа иргәылалеит, аӡиасқәеи аокеанқәеи ирылаҭәеит.	f
0:35:48.897	0:35:51.274	Они проникли в ядра клеток,	Урҭ ахалц агәҭылса аҟынӡа инаӡеит	f
0:35:51.358	0:35:56.488	стали подобны материнским клеткам, что присутствуют во всех формах жизни.	антә хац еиԥшхеит, аԥсҭазаара аформақәа зегьы ирыцу	f
0:35:56.571	0:36:00.075	Вредны ли они для человека, раз они избавили его от голода?	Урҭ рыбзоурала ауаҩы уаҳа амлакра даргәаҟуамзар, иҧырхагоума урҭ иара изы?	f
0:36:00.158	0:36:03.995	Эти фермеры в своих жёлтых защитных костюмах...	Арҭ арахәааӡацәа рыхьчага костиум ҩеижьқәа…	f
0:36:04.079	0:36:06.289	наверняка знают ответ на этот вопрос.	Ирдыруазар акәхап ари азҵаара аҭак	f
0:36:21.429	0:36:26.142	Современное сельское хозяйство уже не зависит от типа почвы и времени года.	Ҳаамҭазтәи ақыҭанхамҩа анышә ахкы зеиԥшроуи ашықс аамҭеи ирыхьԥшӡам.	f
0:36:31.272	0:36:33.983	Удобрения дают невиданные результаты...	Арҵәыгақәа иҳарҭоит оумашәа иҟоу алҵшәақәа	f
0:36:34.067	0:36:37.654	даже на тех землях, которыми раньше пренебрегали.	Уаанӡа  иҟәныршьоз адгьылқәа рҿгьы 	f
0:36:37.737	0:36:40.573	Районирование культур к почвам и климату...	Анышәи аҳауеи рзы акультурақәа раионла ршара…	f
0:36:40.657	0:36:45.286	дало более урожайные и легко транспортируемые сорта.	иаҳа иҽаҩратәу насгьы зеиҭагара мариоу ахкқәа рнаҭеит.	f
0:36:45.370	0:36:47.372	В результате, за прошлое столетие,	Уи иалҵшәаны, иҳаҩсыз ашәышықәса аҩнуҵҟа	f
0:36:47.455	0:36:52.377	три четверти всех сортов, выведенных земледельцами за тысячи лет...	ахкқәа зегьы рыбжеиҭабжа рахьынтәи хԥа, адгьылқәаарыхыҩцәа зқьышықәса иалагӡаны илыргаз…	f
0:36:52.460	0:36:55.714	были утрачены.	ырӡын.	f
0:36:55.797	0:37:00.510	Насколько видно взгляду, кругом теплицы: удобрения на земле, пластик над ней.	Ула иахьынӡабо, иахабалак арԥхарҭақәа: арҵәыгақәа адгьыл аҿы, иахарԥоу апластик.	f
0:37:00.593	0:37:03.471	Теплицы Альмерии в Испании...	Арԥхарҭақәа Альмериа Испаниаҿы	f
0:37:03.555	0:37:05.682	это огород Европы.	Уи Европа ақалақь ауп	f
0:37:05.765	0:37:08.727	Целый город одинаковых, стандартизованных овощей.	Қалақь дук еиԥшу, истандарту ауҭраҭыхқкәа.	f
0:37:08.810	0:37:11.730	Ежедневно сотни грузовиков...	Есыҽны шәкыла аидарамҩангагақәа	f
0:37:11.813	0:37:14.816	развозят их по супермаркетам континента.	Урҭ аконтенет асупермаркетқәа рахь иргоит	f
0:37:16.151	0:37:18.069	Чам выше уровень развития страны,	Атәыла аҿиара аҩаӡара шаҟа еиҳау аҟара	f
0:37:18.153	0:37:21.239	тем больше мяса потребляют её жители.	Еиҳа ирацәаны акәац  рфоит уа инхо ауаа	f
0:37:21.322	0:37:24.576	Как же удовлетворить растущую потребность в мясе...	Гәынагӡашьас иамоузеи акәац аҭаххара аизҳара…	f
0:37:24.659	0:37:28.746	без животноводческих ферм, похожих на концентрационные лагеря?	аизактә лагерқәа иреиԥшу арахәааӡарҭа фермақәа рыда?	f
0:37:28.830	0:37:30.748	Быстрее и быстрее.	Афырҳәа, зынӡа иццакны	f
0:37:30.832	0:37:34.252	Как и жизнь рогатого скота, который никогда не увидит лугов,	атәыҩа зхагылоу аԥстәы аԥсҭазаареиԥш, аҳәырҭақәа дунеихаан избараны иҟам	f
0:37:34.335	0:37:39.299	производство мяса быстрей, чем в дикой природе, стало повседневной реальностью.	акәацаарыхра ццакны, абна ԥсабара аасҭа, есҽнытәи лабҿабараны	f
0:37:49.684	0:37:53.730	На этих огромных полях, забитых миллионами голов скота,	Арҭ адә дуқәа рҟны, миллион хыла арахә рыла иҭәу рҿы,	f
0:37:53.813	0:37:56.024	не растёт ни былинки.	Ҭәицкгьы азҳауам	f
0:37:57.275	0:37:59.819	Вереницы грузовиков со всех уголков страны...	Атәыла ахы-аҵыхәа зегьы рахьынтәи аидарамҩангагақәа еицрахәхәа…	f
0:37:59.903	0:38:02.697	привозят тонны зерна, соевой муки...	иааргоит тоннала арыцқәеи, амахәыда чашылеи... 	f
0:38:02.780	0:38:07.535	и богатых протеином кормов, которые станут тоннами мяса.	протеинла иҭәу аҟашәа, тоннала икәацхараны иҟоу.	f
0:38:07.619	0:38:11.331	В результате, 100 литров воды тратится...	Уи иахҟьаны 100 литрак аӡы ақәыӡуеит	f
0:38:11.414	0:38:14.334	для производства 1 кг картофеля,	Килограммк акартош аарыхразы	f
0:38:14.417	0:38:17.545	4000 литров - на 1 кг риса,	400 литрак килограммк абрынџь азы 	f
0:38:17.629	0:38:21.883	и 13000 литров на 1 кг мяса,	13 нызқь литрак килограммк акәац азы	f
0:38:21.966	0:38:25.887	не говоря о нефти, затраченной в процессе производства и транспортировки.	аарыхреи аиагареи раан иақәырӡыз анефт атәы аламҵакәа.	f
0:38:35.522	0:38:38.983	Наше сельское хозяйство теперь работает на нефти.	Ҳара ҳқыҭанхамҩа уажәшьҭа анефть ала аус ауеит 	f
0:38:39.067	0:38:41.694	Оно способно прокормить в два раза больше людей,  чем живёт на Земле,	Уи адгьыл аҿы инхо ауааҧсыра рхыҧхьаӡара аҵкыс ҩынтә еиҳаны ауаа ныҟәнагар алшоит	f
0:38:41.778	0:38:46.658	но разнообразие в питании заменено на стандартизацию.	аха арчараҿы ахкеиԥшымзаара ԥсахуп астандартрала.	f
0:38:46.741	0:38:50.328	Благодаря механизации мы получили такие возможности, о которых раньше и не мечтали.	тали. Амеханизациа абзоурала ҳара иҳауит алшара, уанӡа зынӡа ҳазқәымгәыӷуаз.	f
0:38:50.411	0:38:54.874	Но это делает нашу жизнь полностью зависимой от нефти.	Аха уи ҳаԥсҭазаара инагӡаны анефть ихьыҧшны иҟанаҵоит	f
0:38:56.918	0:39:00.380	Это новое мерило времени.	Ари иҿыцу аамҭа ашәага-загоуп	f
0:39:00.463	0:39:03.091	Часы нашего мира теперь тикают в ритме...	Ҳдунеи асааҭқәа уажәы иҷық-ҷықуеит аритм	f
0:39:03.174	0:39:05.134	этих неутомимых механизмов,	Урҭ ааҧсара зқәым амеханизмқәа 	f
0:39:05.218	0:39:08.638	добывающих солнечную энергию ископаемых ресурсов.	Адгьыл иҵырхуа аҭаҵәахқәа амратә рымчхара иҵызхуа	f
0:39:08.721	0:39:11.683	Этот бесперебойный ритм успокаивает нас,	Ари еиҧымҟьо аритм ҳарҭынчуеит	f
0:39:11.766	0:39:15.603	а малейший сбой приводит нас в смятение.	Аха ихәыҷӡоу ахыхшьых агәҭынчымра ҳазцәырнагар алшоит	f
0:39:15.687	0:39:19.274	Вся планета прислушивается к этим метрономам...	Апланета зегьы арҭ аметронмқәа ирзыӡырҩуеит...	f
0:39:19.357	0:39:22.860	наших надежд и иллюзий.	Ҳгәыӷреи ҳлаԥшхырԥареи.	f
0:39:22.944	0:39:26.990	Тех надежд и иллюзий, что растут вместе с нашими потребностями,	Урҭ агәыӷрақәеи алаԥшхырԥарақәеи, ҳҭахрақәа ирыцны изызҳауа,	f
0:39:27.073	0:39:30.868	ненасытными желаниями и расточительностью.	аԥсымҭә гәазыҳәарақәеи хыда аныхцәарақәеи.	f
0:39:30.952	0:39:33.997	Мы знаем, что конец дешёвой нефти неизбежен,	Ҳара иаадыруеит зыхә мариоу анефт анҵәара хырҧашьа амамкәа ишыҟало	f
0:39:34.080	0:39:36.291	но мы отказываемся в это верить.	аха уи агәрагара мап ацәаҳкуеит.	f
0:39:41.546	0:39:46.968	Для многих из нас  американская мечта воплощена в имени легендарного города.	Аиҳараҩык ҳзын америкатәи агәаҳәара анырԥшуп илегендатәу ақалақь	f
0:39:47.051	0:39:50.054	Лос-Анжелес.	Лос-Анџьелес.	f
0:39:50.138	0:39:53.391	В этом городе, который протянулся более чем на 100 км,	Ари ақалақь аҿы, шә-километрак ианреиҳаны зҽеиҵызхыз,	f
0:39:53.474	0:39:57.812	количество машин практически равно числу жителей.	маашьынақәа рхыԥхьаӡареи ауааҧсыра рхыҧхьаӡареи еиҟароуп	f
0:40:09.908	0:40:13.328	Здесь каждую ночь энергия тратится на фантастическое шоу.	Ара есыуаха амчхара афантастикатә шоу иахҭнырҵоит 	f
0:40:46.861	0:40:50.907	Дни выглядят теперь не более, чем тусклое отражение ночей,	Амшқәа шьҭа убас иҟоуп, аҵх ҭаақәа ирныҷҷалоит, 	f
0:40:50.990	0:40:53.951	превращающих город в звёздное небо.	ақалақь еҵәала ихыбу ажәҩан еиԥшызтәуа	f
0:40:57.246	0:40:59.832	Быстрей и быстрей.	Афырҳәа, зынӡа иццакӡаны	f
0:40:59.916	0:41:03.962	Расстояния теперь измеряют не в милях, а в минутах.	Абжьаӡа́ра шьҭа иршәоит мильла акәымкәа, минуҭла	f
0:41:04.045	0:41:07.965	Автомобили создали новые пригороды, где каждый дом - словно зАмок,	Амашьынақәа ақалақьнҭыҵ ҿыцқәа аԥырҵеит, ҩныцыԥҳьаӡа - ханхьҵәцароуп,	f
0:41:08.049	0:41:11.469	на безопасном расстоянии от удушливого центра города,	узхәыҽуа ақалақь агәҭа уацәымшәаратәы инацәыхараны 	f
0:41:11.552	0:41:15.390	и где ряды домов закручиваются вокруг дорог, ведущих в никуда.	џьаргьы уназымго амҩақәа рыкәша-мыкәша аҩнқәа еивҵарыԥх иахьцо	f
0:41:16.432	0:41:18.768	Модель жизни нескольких удачливых стран...	Иманшәалоу тәылақәак рыҧсҭазаара амодель	f
0:41:18.851	0:41:20.812	стала универсальной мечтой,	Иуниверсалтәу гәыхәтәны иҟалеит	f
0:41:20.895	0:41:24.315	растиражированной телевидением по всему миру.	адунеи зегьы тиражла иахьыгӡоу ателехәаԥшра.	f
0:41:28.152	0:41:30.655	Даже здесь, в Пекине,	Араҵәҟьа, Пекин аҿгьы	f
0:41:30.738	0:41:33.366	это скопировано, склонировано и повторено...	ари ахкьыԥхьаауп, ахаҭаԥсаҭаны иҟаҵоуп насгьы еиҭаҳәоуп…	f
0:41:33.449	0:41:38.413	в форме домов, которые стёрли старинные пагоды с лица Земли.	аҩнқәа рыла, ажәытә ныхабаақәа Адгьыл ианзырӡааз 	f
0:41:50.925	0:41:56.180	Автомобили стали символом комфорта и прогресса.	Амашьынақәа акомфорти апрогресси ирсимволхеит	f
0:41:57.932	0:42:00.727	Если этой модели последуют все страны,	Атәылақәа зегьы ари амодель иқәныҟәар,	f
0:42:00.810	0:42:05.523	на планете будет уже не 900 млн автомашин, как сегодня,	апланетаҿы жәшәы миллион машьына иахьа иҟоу ракәымкәа	f
0:42:05.606	0:42:07.984	их будет 5 миллиардов.	5 миллиардк ыҟазаауеит.	f
0:42:15.408	0:42:17.326	Быстрей и быстрей.	Афырҳәа, зынӡа иццакӡаны	f
0:42:17.410	0:42:21.539	Чем больше развивается мир, тем больший энергетический голод он испытывает.	Адунеи шаҟа ирацәаны иҿио аҟара, убасҟак ирацәахоит амчхаратә млакра	f
0:42:21.622	0:42:26.252	Повсюду машины роют, бурят и выгрызают из Земли...	Иахьабалак амашьынақәа адгьыл ржуеит, икылырҵәоит, ма адгьыл иалоу иахӡыӡаауеит.	f
0:42:26.335	0:42:30.465	частицы звёзд, упрятанных в ней с момента её сотворения :	аеҵә рҟәырҷахақәа, иара шеижьҭеи иагәылаҵәаху	f
0:42:30.548	0:42:32.550	Минералы.	Аминералқәа	f
0:42:56.032	0:43:00.244	За следующие 20 лет из Земли будет добыто больше руды...	Анаҩстәи ҩажәа шықәса рыла Адгьыл иҵххоит еиҳаны амаденқәа 	f
0:43:00.328	0:43:03.331	чем за всю историю человечества.	ауааԥсыра рыҿиара аҭоурых аамҭақәа зегьы раасҭа.	f
0:43:04.457	0:43:06.626	По "праву сильного",	"Амчра змоу изин" ала	f
0:43:06.709	0:43:08.961	80% всех добываемых минеральных богатств...	80% адгьыл иҵырхуа аминералтә мазарақәа зегьы 	f
0:43:09.045	0:43:13.424	потребляются 20-ю % населения Земли.	20% адгьыл ауааҧсыра рхы иадырхәоит.	f
0:43:31.692	0:43:33.861	Ещё до конца этого столетия...	Ари ашәықәса аанҵәаанӡа…	f
0:43:33.945	0:43:38.658	нерациональная добыча ископаемых исчерпает практически все минеральные ресурсы планеты.	ы планеты хыдарала адгьыл иҵырхуа аиаша уҳәозар, аимнералтә аагараҭақәа зегьы андырӡаауеит 	f
0:43:48.417	0:43:50.461	Быстрей и быстрей.	Афырҳәа, зынӡа иццакӡаны	f
0:43:50.545	0:43:52.880	Судоверфи штампуют нефтяные,	Аӷбацәырҭақәа ирцәыблагәуеит анефт,	f
0:43:52.964	0:43:55.133	газовые танкеры и контейнеровозы,	агаз бааӡатәымҩангагақәа, аконтеинермҩангагақәа	f
0:43:55.216	0:43:59.220	чтобы соответствовать запросам глобализованного индустриального производства.	 аглобалтә индустриатә аарыхра аҭахрақәа рақәшәаразы	f
0:44:03.808	0:44:06.894	Большинство товаров путешествует тысячи километров...	Атауарқәа реиҳарак зқьы километра иныҟәоит	f
0:44:06.978	0:44:11.566	от страны производства к стране потребления.	Иҟазҵо атәылаҟынтәи зхы иазырхәо атәылахь	f
0:44:11.649	0:44:14.986	С 1950 года объем международных перевозок...	1950 шықәса инаркны жәларбжьаратәи амҩангара амҽхак	f
0:44:15.069	0:44:17.864	увеличился в ДВАДЦАТЬ раз.	еиҳахеит ҨАЖӘАНТӘ	f
0:44:28.374	0:44:32.003	90% торговых путей проходит по морю.	90 % ахәаахәҭратә мҩақәа имҩаԥысуеит мшынла	f
0:44:32.086	0:44:37.425	500 миллионов контейнеров перевозится ежегодно.	500 миллион аконтеинерқәа ыиаргоит есышықәса	f
0:44:37.508	0:44:40.511	Они направляются в мировые узлы потребления,	Дара адунеизегьтәи ахархәара пылҳаҭ ахь рхы дырхоит	f
0:44:40.595	0:44:42.597	такие, как Дубаи.	Дубаи еиԥш иҟоу.	f
0:44:44.056	0:44:48.269	Дубаи - одна из величайших строительных площадок мира,	Дубаи адунеи аҿы иреиҳаӡоу аргыларатә ашҭаҳәыҧшқәа ируакуп,	f
0:44:48.352	0:44:51.606	страна, где невозможное стало возможным.	атәыла, ҟалашьа змам ахьыҟалаз.	f
0:44:51.689	0:44:55.067	Например, в море строятся искусственные острова.	Иаҳҳәап, амшын аҿы иԥсабаратәым адгьылбжьахақәа дыргылоит	f
0:45:24.680	0:45:27.767	Дубаи почти не имеет своих ресурсов,	Дубаи иара ахатә ресурсқәа амаӡам 	f
0:45:27.850	0:45:31.979	но с нефтяными деньгами в Дубаи приходят миллионы тонн материалов и людей...	Аха дубаиа иамоу анефттә ԥарақәа ирыбзоураны уахь иаауеит миллионҩыла ауааи миллион тоннала амаҭәахәқәеи	f
0:45:32.063	0:45:33.981	со всего мира.	Адунеи зегьы аҟынтәи	f
0:45:34.065	0:45:38.361	Он может построить леса небоскрёбов, один выше другого,	Уи иаргылар алшоит ирацәаӡаны аҩнеихагыла дуқәа	f
0:45:38.444	0:45:41.530	или даже лыжный склон посреди пустыни.	ма ашәаҩ наара ацәҳәыраҿы акәзаргьы	f
0:45:41.614	0:45:46.118	В Дубаи нет своего земледелия, но всю еду можно импортировать.	Дубаиаҿы адгьылқәаарыхра ыҟам, аха афатә зегьы аҳәаанырцәантәи иааргоит	f
0:45:46.202	0:45:48.120	В Дубаи нет своей воды,	Дубаи иамаӡам ахатәы ӡы	f
0:45:48.204	0:45:51.249	но Дубаи может позволить себе тратить огромные запасы энергии...	Аха Дубаи иалшоит ирацәаӡоу амчхара аҭаҵәахқәа рныхра 	f
0:45:51.332	0:45:56.170	на опреснение морской воды и строительство самых высоких небоскрёбов в мире.	амшын ӡы аџьыкадатәрази адунеи аҿы зегьы реиҳа иҳаракӡоу аҩнеихагыла дуӡӡақәа рыргылареи рзы	f
0:45:56.253	0:46:00.633	В Дубаи постоянно светит солнце, но нет ни одной панели солнечных батарей.	Дубаи есымша амра ԥхоит, аха цәаҳәакгьы амра батареиа ыҟаӡам.	f
0:46:00.716	0:46:03.636	Это нечто большее, чем просто город.	Ари акырӡа еиҳауп, баша ақалақьра аасҭа.	f
0:46:03.719	0:46:06.264	Здесь самые дикие мечты становятся явью.	Ара зегьы реиҳа ибнаку агәазыҳәарақәа лабҿабахоит.	f
0:46:06.347	0:46:09.684	Дубаи - это кульминация западной модели,	Дубаи мраҭашәаратәи амодель акульминациа ауп	f
0:46:09.767	0:46:13.396	с его 800-метровым идолом всей современности,	аашә метра инаӡо аидол аҿатәра аамҭа зегьы иаднакыло нацны,	f
0:46:13.479	0:46:16.190	который никогда не устанет удивлять мир.	Ахаан имааҧсо адунеи аршанхара 	f
0:46:16.274	0:46:19.485	Чрезмерно? Возможно.	Иахырҟьацәоума? Ус акәхап.	f
0:46:19.568	0:46:22.405	Дубаи, похоже, сделал свой выбор.	Дубаи, излазбаз ала, ахатә алхра ҟана.	f
0:46:22.488	0:46:25.491	Он, как маяк, привлекающий деньги со всего мира.	Иара, лашарбага ҳасабала, адунеи зегьы аҟынтәи аԥара аднаҧхьалоит	f
0:46:38.462	0:46:41.632	Ничто не выглядит столь же далёким от природы, как Дубаи.	Аԥсабара иаҟәыганы Дубаи аиԥш акы убом.	f
0:46:41.716	0:46:45.720	Но ничто и не зависит от природы больше, чем Дубаи.	Аха Дубаи еиԥшгьы аԥсабара иахьԥшу даҽакгьы убом.	f
0:46:47.555	0:46:51.058	Город точно следует модели богатых наций.	Ақалақь амилаҭ беиақәа рмодель иақәыршәаҵәҟьаны иқәныҟәоит.	f
0:46:51.142	0:46:55.438	Мы всё ещё не поняли, что безвозвратно тратим то, что даёт нам природа.	Аха ҳара макьана иаҳзеилымкааит аԥсабара иҳанаҭо зегьы ҿааҳәырада ишнаҳхуа	f
0:47:40.316	0:47:44.362	Что мы знаем о морском мире, лишь поверхность которого мы видим ,	Иаҳдыруазеи ҳара амшынтә дунеи иазкны, ҳара иаабо ақәыҧшылара заҵәык	f
0:47:44.445	0:47:47.948	и который покрывает 3/4 планеты?	Насгьы апланета 3/4 ахәҭа ихнаҩо	f
0:47:48.032	0:47:50.743	Океанские глубины остаются тайной.	Аокентә ҵауларақәа имаӡаны иаанхоит	f
0:47:50.826	0:47:55.956	Они хранят тысячи видов, чьё существование остаётся загадкой для нас.	Уа иҵәахуп зқьыла ахкқәа зыҧсҭазаашьа ҳара ҳзыҳәан иахьагы имаӡо	f
0:48:11.263	0:48:16.185	С 1950 года вылов рыбы вырос в пять раз,	1950 шықәса инаркны аҧсыӡ акра хәынтә еиҳахеит	f
0:48:16.268	0:48:20.981	с 18 до 100 миллионов метрических тонн в год.	Жәаа миллион метрикатә тонн рҟынтәи 100 миллион рҟынӡа	f
0:48:21.065	0:48:24.985	Тысячи плавучих рыбозаводов опустошают океаны.	Зқьыла иӡсо аԥсыӡзауадқәа аокеанқәа ҭадырцәуеит.	f
0:48:33.494	0:48:36.413	Три четверти районов рыболовного промысла исчерпаны,	Аԥсыӡкра анаплакы араионқәа рыбжеиҭабжа ықәырӡаауп	f
0:48:36.497	0:48:39.625	истощены или подвержены риску стать таковыми.	Ашәарҭара иҭадыргылоит, мамзаргьы иара убас абарҭ аԥҟарақәа рышьақәыргылара.	f
0:49:19.331	0:49:22.460	Большая часть крупной рыбы полностью выловлена,	Аԥсыӡ ҟәазқәа реиҳара кыуп	f
0:49:22.543	0:49:25.588	так как у неё просто не было времени на воспроизводство.	аиҭаҿиара аамҭа ахьамоуз иахҟьаны.	f
